propertyCode,price,size,priceByArea,rooms,bathrooms,district,municipality,neighborhood,latitude,longitude,floor,status,newDevelopment,hasLift,numPhotos,hasVideo,url,zona_geografica,dist_centro_km,m2_por_quarto,preco_total_estimado,densidade_wc,localizacao_premium
34564871,880000.0,272.0,3235.0,4,2,Campo Alegre,Lordelo do Ouro e Massarelos,,41.1539676,-8.63697,,good,False,,25,False,https://www.idealista.pt/imovel/34564871/,1,2.236121186633587,54.4,879920.0,0.4,1
34646423,420000.0,115.0,3652.0,2,2,Maninho - Baviera,Madalena,,41.1103147,-8.6308092,3,good,False,True,25,False,https://www.idealista.pt/imovel/34646423/,7,4.6757628735078445,38.333333333333336,419980.0,0.6666666666666666,0
32670274,850000.0,157.0,5414.0,4,4,Câmara de Gaia - Aviadores - Quinta das Pedras,Mafamude e Vilar do Paraíso,,41.1289274,-8.6089514,11,,True,True,47,True,https://www.idealista.pt/empreendimento/32670274/,7,2.3044729176572103,31.4,849998.0,0.8,1
33799193,490000.0,113.0,4336.0,2,2,Salgueiros,Canidelo,,41.1141335,-8.6588637,bj,newdevelopment,True,True,14,False,https://www.idealista.pt/empreendimento/33799193/,2,5.629331331792271,37.666666666666664,489968.0,0.6666666666666666,0
34393913,348000.0,142.0,2451.0,3,3,Camões - Gonçalo Cristóvão - Faria Guimarães,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.159485,-8.6087774,,good,False,,56,False,https://www.idealista.pt/imovel/34393913/,6,1.113435056252615,35.5,348042.0,0.75,1
34190683,490000.0,118.0,4153.0,2,2,Salgueiros,Canidelo,,41.1141335,-8.6588637,,newdevelopment,True,True,14,False,https://www.idealista.pt/empreendimento/34190683/,2,5.629331331792271,39.333333333333336,490054.0,0.6666666666666666,0
34586324,700000.0,182.0,3846.0,3,3,Parque da Cidade - Vilarinha - António Aroso,Aldoar - Foz do Douro - Nevogilde,,41.1707034,-8.671469,7,good,False,True,29,False,https://www.idealista.pt/imovel/34586324/,0,5.587234885402044,45.5,699972.0,0.75,0
34572198,940000.0,324.0,2901.0,4,4,Serralves,Lordelo do Ouro e Massarelos,,41.1563672,-8.6530035,5,good,False,True,48,True,https://www.idealista.pt/imovel/34572198/,0,3.6045252097583047,64.8,939924.0,0.8,0
34459194,380000.0,100.0,3800.0,2,1,Foz Velha,Aldoar - Foz do Douro - Nevogilde,,41.1492799,-8.6668834,,good,False,,31,True,https://www.idealista.pt/imovel/34459194/,0,4.687587093245843,33.333333333333336,380000.0,0.3333333333333333,0
34355717,450000.0,88.0,5114.0,2,2,Centro de Matosinhos,Matosinhos e Leça da Palmeira,,41.1783001,-8.6778843,4,newdevelopment,True,True,49,True,https://www.idealista.pt/empreendimento/34355717/,0,6.451847489374533,29.333333333333332,450032.0,0.6666666666666666,0
33815631,489000.0,129.0,3791.0,3,2,Afurada - Arrábida - Cavaco,Santa Marinha e São Pedro da Afurada,,41.140991,-8.6411941,4,good,False,True,29,True,https://www.idealista.pt/imovel/33815631/,2,2.711281499258525,32.25,489039.0,0.5,1
34580553,260000.0,124.0,2097.0,2,2,São Cosme,São Cosme - Valbom - Jovim,Cimo da Serra - Bouça das Almas - Taralhão,41.1520971,-8.5304502,bj,good,False,True,34,False,https://www.idealista.pt/imovel/34580553/,4,6.741582628685885,41.333333333333336,260028.0,0.6666666666666666,0
34574253,445000.0,163.0,2730.0,2,3,Prelada - Monte dos Burgos,Ramalde,Parque da Prelada,41.1748178,-8.6331389,bj,good,False,True,21,False,https://www.idealista.pt/imovel/34574253/,5,3.3658283754229723,54.333333333333336,444990.0,1.0,0
34585779,550000.0,148.0,3716.0,2,2,Lavadores,Canidelo,,41.1349974,-8.6676626,1,good,False,True,21,False,https://www.idealista.pt/imovel/34585779/,2,5.022900979779103,49.333333333333336,549968.0,0.6666666666666666,0
34652485,600000.0,104.0,5769.0,2,2,Centro Histórico,Santa Marinha e São Pedro da Afurada,,41.1417657,-8.6319999,,renew,False,True,16,False,https://www.idealista.pt/imovel/34652485/,1,1.969871082290102,34.666666666666664,599976.0,0.6666666666666666,1
34714468,299000.0,134.0,2231.0,3,2,Santegãos - Estrada Nova - Campainha,Rio Tinto,,41.1906375,-8.5630518,,good,False,,52,True,https://www.idealista.pt/imovel/34714468/,3,6.071469007417029,33.5,298954.0,0.5,0
34340391,520000.0,150.0,3467.0,4,2,Baixa,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Batalha - Poveiros,41.147238,-8.6054564,2,good,False,False,24,False,https://www.idealista.pt/imovel/34340391/,6,0.5260523323017329,30.0,520050.0,0.4,1
34597212,1050000.0,251.0,4183.0,3,4,Baixa,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Santa Catarina,41.151564,-8.6016656,,good,False,,30,True,https://www.idealista.pt/imovel/34597212/,6,0.8034269200858241,62.75,1049933.0,1.0,1
34610135,245100.0,55.0,4456.0,1,1,Arca d'Água - Campo Lindo - Vale Formoso,Paranhos,,41.1723949,-8.6181901,,good,False,,21,False,https://www.idealista.pt/imovel/34610135/,1,2.6071132512345025,27.5,245080.0,0.5,1
34239095,388000.0,96.0,4042.0,2,2,Afurada - Arrábida - Cavaco,Santa Marinha e São Pedro da Afurada,,41.1391863,-8.6400185,5,newdevelopment,True,True,27,True,https://www.idealista.pt/empreendimento/34239095/,2,2.6992518823126423,32.0,388032.0,0.6666666666666666,1
33420010,860000.0,408.0,2108.0,3,5,Salgueiros,Canidelo,,41.1169045,-8.6592319,,good,False,,27,True,https://www.idealista.pt/imovel/33420010/,2,5.440776398633616,102.0,860064.0,1.25,0
33850687,1990000.0,457.0,4354.0,4,4,Boavista,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Casa da Música,41.1591544,-8.6304974,,good,False,,33,True,https://www.idealista.pt/imovel/33850687/,1,1.9546782891311714,91.4,1989778.0,0.8,1
34624548,299900.0,124.0,2419.0,4,2,Santo Ovídio - Cedro - Monte da Virgem,Mafamude e Vilar do Paraíso,,41.1185212,-8.6018626,,good,False,,34,False,https://www.idealista.pt/imovel/34624548/,7,3.53771732100969,24.8,299956.0,0.4,0
34701455,970000.0,153.0,6340.0,3,2,Lavadores,Canidelo,,41.1323008,-8.666572,5,good,False,True,23,False,https://www.idealista.pt/imovel/34701455/,2,5.043238026380992,38.25,970020.0,0.5,0
34585390,850000.0,180.0,4722.0,3,3,Pinhais da Foz,Aldoar - Foz do Douro - Nevogilde,,41.1542329,-8.6654094,,good,False,True,29,False,https://www.idealista.pt/imovel/34585390/,0,4.592845087035756,45.0,849960.0,0.75,0
34617298,695000.0,242.0,2872.0,5,3,Camões - Gonçalo Cristóvão - Faria Guimarães,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.1537097,-8.6073981,12,good,False,True,26,False,https://www.idealista.pt/imovel/34617298/,6,0.5429511921779241,40.333333333333336,695024.0,0.5,1
34704374,1450000.0,203.0,7143.0,3,3,Serralves,Lordelo do Ouro e Massarelos,,41.160914,-8.6517534,,good,False,True,18,False,https://www.idealista.pt/imovel/34704374/,0,3.644355748679604,50.75,1450029.0,0.75,0
34654156,1300000.0,371.0,3504.0,4,4,Parque da Cidade - Vilarinha - António Aroso,Aldoar - Foz do Douro - Nevogilde,,41.1689874,-8.6701627,,good,False,True,24,False,https://www.idealista.pt/imovel/34654156/,0,5.40940708753668,74.2,1299984.0,0.8,0
34690146,270000.0,110.0,2455.0,2,2,Liceu - Paço do Rei,Mafamude e Vilar do Paraíso,,41.1245499,-8.6009643,,good,False,True,32,False,https://www.idealista.pt/imovel/34690146/,7,2.9070659974474675,36.666666666666664,270050.0,0.6666666666666666,1
34635130,585000.0,92.0,6359.0,2,2,Matosinhos Sul - Marginal,Matosinhos e Leça da Palmeira,,41.1808135,-8.682733,,good,False,True,17,False,https://www.idealista.pt/imovel/34635130/,0,6.942872611381481,30.666666666666668,585028.0,0.6666666666666666,0
34568954,350000.0,104.0,3365.0,3,2,General Torres,Santa Marinha e São Pedro da Afurada,,41.1356653,-8.6077144,,good,False,True,36,False,https://www.idealista.pt/imovel/34568954/,7,1.5722625651676791,26.0,349960.0,0.5,1
34713307,299000.0,110.0,2718.0,2,3,Valbom,São Cosme - Valbom - Jovim,,41.1404036,-8.5623293,,good,False,,23,False,https://www.idealista.pt/imovel/34713307/,4,4.193653507631061,36.666666666666664,298980.0,1.0,0
34640293,320000.0,100.0,3200.0,2,1,Baixa,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Batalha - Poveiros,41.1461622,-8.6048094,,renew,False,,15,False,https://www.idealista.pt/imovel/34640293/,6,0.6373387130260294,33.333333333333336,320000.0,0.3333333333333333,1
34394652,1350000.0,205.0,6585.0,3,3,Foz,Aldoar - Foz do Douro - Nevogilde,,41.1653667,-8.6817868,,good,False,,19,False,https://www.idealista.pt/imovel/34394652/,0,6.188118640377812,51.25,1349925.0,0.75,0
34664637,265000.0,87.0,3046.0,1,1,Pedra Verde,São Mamede de Infesta e Senhora da Hora,,41.1922096,-8.6180148,1,newdevelopment,True,True,22,True,https://www.idealista.pt/empreendimento/34664637/,5,4.775250698623879,43.5,265002.0,0.5,0
34658475,300000.0,156.0,1923.0,2,2,Centro de Valadares - Penedo - Valadarinho,Gulpilhares e Valadares,,41.0977785,-8.62515,3,good,False,True,33,False,https://www.idealista.pt/imovel/34658475/,7,5.884612932076543,52.0,299988.0,0.6666666666666666,0
33996009,435000.0,131.0,3321.0,2,2,Santegãos - Estrada Nova - Campainha,Rio Tinto,,41.1900696,-8.5541075,2,newdevelopment,True,True,11,True,https://www.idealista.pt/empreendimento/33996009/,3,6.5458351980161,43.666666666666664,435051.0,0.6666666666666666,0
34694664,247000.0,71.0,3479.0,1,1,Soares dos Reis - Rasa de Cima,Mafamude e Vilar do Paraíso,,41.1242891,-8.6081649,,good,False,True,15,False,https://www.idealista.pt/imovel/34694664/,7,2.8237488990474398,35.5,247009.0,0.5,1
34706605,230000.0,108.0,2130.0,3,2,Vila d'Este - Monte da Virgem,Vilar de Andorinho,,41.0992052,-8.5912751,4,good,False,True,17,False,https://www.idealista.pt/imovel/34706605/,7,5.839773105200683,27.0,230040.0,0.5,0
34146885,410000.0,169.0,2426.0,3,3,Parque da Lavandeira - Sardão,Oliveira do Douro,,41.1255317,-8.5929041,1,good,False,True,22,True,https://www.idealista.pt/imovel/34146885/,7,3.0714260633308457,42.25,409994.0,0.75,0
34555812,698500.0,222.0,3146.0,3,3,Santo Ovídio - Cedro - Monte da Virgem,Mafamude e Vilar do Paraíso,,41.1169767,-8.6027156,3,good,False,True,44,False,https://www.idealista.pt/imovel/34555812/,7,3.6917364625836186,55.5,698412.0,0.75,0
34701709,329900.0,121.0,2726.0,2,2,Soares dos Reis - Rasa de Cima,Mafamude e Vilar do Paraíso,,41.124777,-8.6053533,5,good,False,True,24,False,https://www.idealista.pt/imovel/34701709/,7,2.79900444308604,40.333333333333336,329846.0,0.6666666666666666,1
33669592,247500.0,36.0,6875.0,1,1,Campo 24 de Agosto,Bonfim,,41.1499914,-8.5961159,2,good,False,True,16,False,https://www.idealista.pt/imovel/33669592/,6,1.2386207804119986,18.0,247500.0,0.5,1
34552059,1090000.0,381.0,2861.0,3,3,Salgueiros,Canidelo,,41.1176308,-8.6606908,3,good,False,True,66,False,https://www.idealista.pt/imovel/34552059/,2,5.4795277696688105,95.25,1090041.0,0.75,0
34571940,832000.0,215.0,3870.0,4,3,Pinhais da Foz,Aldoar - Foz do Douro - Nevogilde,,41.1508296,-8.6663692,1,good,False,True,35,False,https://www.idealista.pt/imovel/34571940/,0,4.646355554057533,43.0,832050.0,0.6,0
34702932,1150000.0,348.0,3305.0,4,5,Praia de Valadares,Gulpilhares e Valadares,,41.0925736,-8.6449235,,good,False,,14,False,https://www.idealista.pt/imovel/34702932/,2,6.9520748370470535,69.6,1150140.0,1.0,0
34019916,307915.0,91.0,3384.0,0,1,Liceu - Paço do Rei,Mafamude e Vilar do Paraíso,,41.1262838,-8.6039065,,good,False,True,14,True,https://www.idealista.pt/imovel/34019916/,7,2.6579692297276276,91.0,307944.0,1.0,1
34590909,1250000.0,256.0,4883.0,4,4,Foz,Aldoar - Foz do Douro - Nevogilde,,41.1649726,-8.6778618,,good,False,,40,False,https://www.idealista.pt/imovel/34590909/,0,5.860808191117151,51.2,1250048.0,0.8,0
34565509,590000.0,182.0,3242.0,5,2,Amial,Paranhos,,41.1800196,-8.6179692,1,good,False,False,20,False,https://www.idealista.pt/imovel/34565509/,5,3.4338785462133967,30.333333333333332,590044.0,0.3333333333333333,0
34692488,210000.0,47.0,4468.0,0,1,Afurada - Arrábida - Cavaco,Santa Marinha e São Pedro da Afurada,,41.1394275,-8.6424515,3,good,False,True,12,True,https://www.idealista.pt/imovel/34692488/,2,2.87394084647951,47.0,209996.0,1.0,1
34453322,860000.0,381.0,2257.0,3,3,Salgueiros,Canidelo,,41.1165724,-8.6606712,,renew,False,,23,False,https://www.idealista.pt/imovel/34453322/,2,5.555392958241484,95.25,859917.0,0.75,0
34667171,1965000.0,467.0,4208.0,6,6,Cooperativa dos Arquitectos - Fonte da Moura - Pedra Verde,Aldoar - Foz do Douro - Nevogilde,,41.1692311,-8.6629911,,good,False,,69,False,https://www.idealista.pt/imovel/34667171/,0,4.87671087141151,66.71428571428571,1965136.0,0.8571428571428571,0
34222857,280000.0,70.0,4000.0,1,1,Matosinhos Sul - Marginal,Matosinhos e Leça da Palmeira,,41.1779513,-8.6825339,,good,False,True,20,True,https://www.idealista.pt/imovel/34222857/,0,6.774728651952406,35.0,280000.0,0.5,0
34550432,750000.0,150.0,5000.0,3,3,General Torres,Santa Marinha e São Pedro da Afurada,,41.1331298,-8.6106724,8,good,False,True,28,False,https://www.idealista.pt/imovel/34550432/,7,1.831501850978088,37.5,750000.0,0.75,1
34688353,235000.0,105.0,2238.0,2,1,Sampaio-Alumiara-Verdinho,Canidelo,,41.1369849,-8.6431363,,good,False,True,32,True,https://www.idealista.pt/imovel/34688353/,2,3.042088000812168,35.0,234990.0,0.3333333333333333,0
34496247,275000.0,70.0,3929.0,1,1,Afurada - Arrábida - Cavaco,Santa Marinha e São Pedro da Afurada,,41.1433035,-8.6409912,2,good,False,True,11,False,https://www.idealista.pt/imovel/34496247/,2,2.615097027162032,35.0,275030.0,0.5,1
34667200,345000.0,152.0,2270.0,3,2,Centro de Senhora da Hora,São Mamede de Infesta e Senhora da Hora,,41.1878347,-8.6527369,,good,False,False,36,False,https://www.idealista.pt/imovel/34667200/,5,5.508076742685255,38.0,345040.0,0.5,0
34019169,1190000.0,246.0,4837.0,3,4,Paniceiro-Viso-Meiral,Canidelo,,41.1238698,-8.641507,,good,False,True,44,False,https://www.idealista.pt/imovel/34019169/,2,3.8413150608389364,61.5,1189902.0,1.0,0
34637103,482600.0,136.0,3549.0,3,3,Paniceiro-Viso-Meiral,Canidelo,,41.1317736,-8.6493401,,good,False,True,28,False,https://www.idealista.pt/imovel/34637103/,2,3.7803510107184217,34.0,482664.0,0.75,0
33590034,1100000.0,367.0,2997.0,3,4,Parque da Cidade - Vilarinha - António Aroso,Aldoar - Foz do Douro - Nevogilde,,41.168738,-8.6672504,,good,False,,22,False,https://www.idealista.pt/imovel/33590034/,0,5.175249884268856,91.75,1099899.0,1.0,0
34098006,549000.0,136.0,4037.0,2,2,Pinhais da Foz,Aldoar - Foz do Douro - Nevogilde,,41.1570243,-8.669621,,good,False,True,35,False,https://www.idealista.pt/imovel/34098006/,0,4.9852086789447005,45.333333333333336,549032.0,0.6666666666666666,0
33849888,1090000.0,239.0,4561.0,3,4,Salgueiros,Canidelo,,41.1149837,-8.6596228,3,good,False,True,37,True,https://www.idealista.pt/imovel/33849888/,2,5.60956791438512,59.75,1090079.0,1.0,0
34615796,289000.0,120.0,2408.0,3,2,Monte de Burgos - Padrão da Légua,São Mamede de Infesta e Senhora da Hora,,41.1811921,-8.6305557,2,good,False,True,34,False,https://www.idealista.pt/imovel/34615796/,5,3.8791154600545967,30.0,288960.0,0.5,0
34379642,235000.0,53.0,4434.0,1,1,Areosa - Fernão de Magalhães,Paranhos,,41.1769903,-8.5838376,,good,False,True,12,False,https://www.idealista.pt/imovel/34379642/,3,3.795822175086447,26.5,235002.0,0.5,0
34428555,265000.0,90.0,2944.0,1,1,Centro,Vilar de Andorinho,,41.1034654,-8.5737586,,good,False,,28,False,https://www.idealista.pt/imovel/34428555/,4,5.999498253728798,45.0,264960.0,0.5,0
33882518,335000.0,99.0,3384.0,3,2,Boavista,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Casa da Música,41.163602,-8.6313679,4,good,False,True,15,True,https://www.idealista.pt/imovel/33882518/,1,2.3152625691362756,24.75,335016.0,0.5,1
34662478,269000.0,44.0,6114.0,2,2,Monte dos Burgos - Carvalhido,Paranhos,,41.1671798,-8.61568,,good,False,,13,True,https://www.idealista.pt/imovel/34662478/,1,1.9953245242853244,14.666666666666666,269016.0,0.6666666666666666,1
34629437,575000.0,131.0,4389.0,3,3,Lavadores,Canidelo,,41.1329723,-8.6658059,3,newdevelopment,True,True,43,False,https://www.idealista.pt/empreendimento/34629437/,2,4.95563345827231,32.75,574959.0,0.75,0
34328000,420000.0,184.0,2283.0,5,3,São Lourenço - Balteiro - Lijó,Vilar de Andorinho,,41.0929742,-8.5764988,,good,False,,29,False,https://www.idealista.pt/imovel/34328000/,4,6.9245719637636265,30.666666666666668,420072.0,0.5,0
34693592,1300000.0,297.0,4377.0,3,4,Foz,Aldoar - Foz do Douro - Nevogilde,,41.1580087,-8.6783372,,good,False,,40,True,https://www.idealista.pt/imovel/34693592/,0,5.722990606081841,74.25,1299969.0,1.0,0
34701324,270000.0,43.0,6279.0,1,1,Constituição,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.1654869,-8.6265812,,good,False,True,18,False,https://www.idealista.pt/imovel/34701324/,1,2.2009437553280113,21.5,269997.0,0.5,1
34685260,315000.0,105.0,3000.0,2,2,Parque da Lavandeira - Sardão,Oliveira do Douro,,41.1192093,-8.5898033,bj,good,False,True,26,False,https://www.idealista.pt/imovel/34685260/,7,3.8132998113235876,35.0,315000.0,0.6666666666666666,0
34616128,220000.0,37.0,5946.0,0,1,Baixa,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Cedofeita,41.1537687,-8.6227837,2,good,False,True,17,True,https://www.idealista.pt/imovel/34616128/,1,1.0976579937905662,37.0,220002.0,1.0,1
33956950,285000.0,77.0,3701.0,2,2,Lapa - Bouça,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.1607505,-8.6148903,,good,False,,28,True,https://www.idealista.pt/imovel/33956950/,1,1.2840976210139052,25.666666666666668,284977.0,0.6666666666666666,1
34690623,520000.0,242.0,2149.0,5,3,Camões - Gonçalo Cristóvão - Faria Guimarães,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.1535665,-8.6064476,13,good,False,True,19,False,https://www.idealista.pt/imovel/34690623/,6,0.5774922655272674,40.333333333333336,520058.0,0.5,1
34458516,720000.0,283.0,2544.0,5,5,Estação,Campanhã,,41.1546838,-8.5893054,,good,False,,60,True,https://www.idealista.pt/imovel/34458516/,6,1.8943379653251036,47.166666666666664,719952.0,0.8333333333333334,1
34494478,549000.0,308.0,1782.0,4,4,Lavadores,Canidelo,,41.1339121,-8.6582454,,good,False,,36,True,https://www.idealista.pt/imovel/34494478/,2,4.331458537145895,61.6,548856.0,0.8,0
34395406,350000.0,170.0,2059.0,3,2,Santo Ovídio - Cedro - Monte da Virgem,Mafamude e Vilar do Paraíso,,41.1142072,-8.6096487,,good,False,,32,True,https://www.idealista.pt/imovel/34395406/,7,3.936894893395357,42.5,350030.0,0.5,0
34587328,570000.0,179.0,3184.0,3,3,Centro de Ramalde - Pereiró,Ramalde,,41.1773002,-8.6600386,,good,False,,36,True,https://www.idealista.pt/imovel/34587328/,0,5.138844254628102,44.75,569936.0,0.75,0
34606180,235000.0,60.0,3917.0,1,1,Areosa - Fernão de Magalhães,Paranhos,,41.173471,-8.5855891,bj,good,False,False,24,False,https://www.idealista.pt/imovel/34606180/,3,3.3963383093510333,30.0,235020.0,0.5,0
34525166,300000.0,138.0,2174.0,2,2,Vilar do Paraíso - Junqueira - São Caetano,Mafamude e Vilar do Paraíso,,41.0997485,-8.6199399,2,good,False,,32,True,https://www.idealista.pt/imovel/34525166/,7,5.594709936151123,46.0,300012.0,0.6666666666666666,0
34561027,790000.0,259.0,3050.0,4,5,Parque Oriental - Azevedo,Campanhã,,41.1553865,-8.5692989,,good,False,,26,False,https://www.idealista.pt/imovel/34561027/,4,3.5420015733337475,51.8,789950.0,1.0,0
34121896,315000.0,56.0,5625.0,1,1,Centro Histórico,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Vitória - Clérigos,41.1454679,-8.6143001,1,good,False,True,36,False,https://www.idealista.pt/imovel/34121896/,1,0.5405213772189198,28.0,315000.0,0.5,1
34193777,320000.0,77.0,4156.0,1,1,Centro,Madalena,,41.1104066,-8.6447962,bj,,True,True,21,False,https://www.idealista.pt/empreendimento/34193777/,2,5.2012226944811895,38.5,320012.0,0.5,0
34528733,890000.0,212.0,4198.0,5,3,Aviz - Cristo Rei,Aldoar - Foz do Douro - Nevogilde,,41.1578175,-8.6698258,2,good,False,True,35,False,https://www.idealista.pt/imovel/34528733/,0,5.017400707789104,35.333333333333336,889976.0,0.5,0
34647603,422000.0,147.0,2871.0,2,3,Areosa - Fernão de Magalhães,Paranhos,,41.1754121,-8.586213,,good,False,True,22,False,https://www.idealista.pt/imovel/34647603/,3,3.536777372543978,49.0,422037.0,1.0,0
34529497,850000.0,113.0,7522.0,2,2,Arrábida,Lordelo do Ouro e Massarelos,,41.1482694,-8.6449337,2,good,False,False,19,False,https://www.idealista.pt/imovel/34529497/,2,2.853478934780695,37.666666666666664,849986.0,0.6666666666666666,1
34546353,1975000.0,367.0,5381.0,5,5,Pinheiro Manso,Ramalde,,41.167712,-8.6541019,,good,False,,29,False,https://www.idealista.pt/imovel/34546353/,0,4.139683226257157,61.166666666666664,1974827.0,0.8333333333333334,0
34550347,585000.0,202.0,2896.0,3,3,São Roque da Lameira,Campanhã,,41.1657361,-8.5665111,,good,False,,29,False,https://www.idealista.pt/imovel/34550347/,3,4.126666870423545,50.5,584992.0,0.75,0
33802096,230000.0,46.0,5000.0,0,1,Heroísmo - Nova Sintra - Soares dos Reis,Bonfim,,41.1461532,-8.598109,,good,False,True,21,True,https://www.idealista.pt/imovel/33802096/,6,1.1375191959702522,46.0,230000.0,1.0,1
34106019,420000.0,187.0,2246.0,3,2,Freixo,Campanhã,,41.1463386,-8.5830354,,good,False,,37,False,https://www.idealista.pt/imovel/34106019/,6,2.361152481297453,46.75,420002.0,0.5,1
34716853,349900.0,149.0,2348.0,3,2,Maninho - Baviera,Madalena,,41.1083792,-8.6376064,,good,False,,32,False,https://www.idealista.pt/imovel/34716853/,2,5.1002131908649435,37.25,349852.0,0.5,0
34550844,775000.0,247.0,3138.0,4,1,Serralves,Lordelo do Ouro e Massarelos,,41.161525,-8.6511092,,good,False,True,22,False,https://www.idealista.pt/imovel/34550844/,0,3.618114453761364,49.4,775086.0,0.2,0
34645282,525000.0,185.0,2838.0,3,3,Prelada - Monte dos Burgos,Ramalde,Requesende,41.1741645,-8.6368731,,good,False,,25,False,https://www.idealista.pt/imovel/34645282/,5,3.491185369086473,46.25,525030.0,0.75,0
34365045,330000.0,172.0,1919.0,2,1,Vilar do Paraíso - Junqueira - São Caetano,Mafamude e Vilar do Paraíso,,41.1015372,-8.6134953,,good,False,,20,False,https://www.idealista.pt/imovel/34365045/,7,5.348758710947809,57.333333333333336,330068.0,0.3333333333333333,0
34594991,425500.0,130.0,3273.0,3,2,Matosinhos Sul - Marginal,Matosinhos e Leça da Palmeira,,41.1772848,-8.6834621,,good,False,,20,False,https://www.idealista.pt/imovel/34594991/,0,6.8098052699246745,32.5,425490.0,0.5,0
34606823,700000.0,275.0,2545.0,3,5,Centro,Madalena,,41.1052655,-8.6349315,,good,False,,28,False,https://www.idealista.pt/imovel/34606823/,7,5.324854549001294,68.75,699875.0,1.25,0
34180544,1500000.0,246.0,6098.0,5,4,Fluvial,Lordelo do Ouro e Massarelos,,41.1471401,-8.6570394,,good,False,True,37,False,https://www.idealista.pt/imovel/34180544/,2,3.872954682829861,41.0,1500108.0,0.6666666666666666,0
34688445,570000.0,117.0,4872.0,3,2,Bessa Leite,Lordelo do Ouro e Massarelos,,41.1564354,-8.6422377,6,good,False,True,27,False,https://www.idealista.pt/imovel/34688445/,1,2.731613335453624,29.25,570024.0,0.5,1
34562292,242000.0,89.0,2719.0,2,1,Centro de Senhora da Hora,São Mamede de Infesta e Senhora da Hora,,41.1914955,-8.6519924,,good,False,,23,False,https://www.idealista.pt/imovel/34562292/,5,5.790735471993825,29.666666666666668,241991.0,0.3333333333333333,0
34695164,275000.0,135.0,2037.0,1,1,ESMAE - Doze Casas,Bonfim,,41.1592218,-8.600786,,good,False,True,22,False,https://www.idealista.pt/imovel/34695164/,6,1.3644421886058677,67.5,274995.0,0.5,1
34681971,210000.0,64.0,3281.0,1,1,Parque da Lavandeira - Sardão,Oliveira do Douro,,41.1238061,-8.5914759,2,good,False,True,17,False,https://www.idealista.pt/imovel/34681971/,7,3.2973300153352065,32.0,209984.0,0.5,0
34383925,495000.0,218.0,2271.0,2,2,Lapa - Bouça,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.161506,-8.6170114,2,newdevelopment,True,True,11,False,https://www.idealista.pt/empreendimento/34383925/,1,1.4193194700960414,72.66666666666667,495078.0,0.6666666666666666,1
34632906,700000.0,292.0,2397.0,3,5,Centro,Madalena,,41.106728,-8.6370137,,good,False,,61,True,https://www.idealista.pt/imovel/34632906/,2,5.244951424259002,73.0,699924.0,1.25,0
34562830,1250000.0,182.0,6868.0,3,4,Afurada - Arrábida - Cavaco,Santa Marinha e São Pedro da Afurada,,41.1396936,-8.6410345,10,good,False,True,30,False,https://www.idealista.pt/imovel/34562830/,2,2.75328272060496,45.5,1249976.0,1.0,1
34696711,239500.0,65.0,3685.0,1,1,Hospital São João - Pólo Universitário,Paranhos,,41.1852595,-8.6037888,,good,False,True,8,False,https://www.idealista.pt/imovel/34696711/,3,4.009586460766658,32.5,239525.0,0.5,0
34648694,310000.0,61.0,5082.0,1,1,Boavista,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Ramalda Alta,41.1623464,-8.6201554,,good,False,False,18,False,https://www.idealista.pt/imovel/34648694/,1,1.6153215762488373,30.5,310002.0,0.5,1
34658588,350000.0,46.0,7609.0,1,1,Sete Bicas,São Mamede de Infesta e Senhora da Hora,,41.1807913,-8.6503214,,good,False,True,12,False,https://www.idealista.pt/imovel/34658588/,5,4.787354770415365,23.0,350014.0,0.5,0
33030587,1100000.0,500.0,2200.0,5,5,Formigosa - Corredoura,Oliveira do Douro,,41.1306899,-8.5772688,,renew,False,,27,True,https://www.idealista.pt/imovel/33030587/,4,3.514685883798209,83.33333333333333,1100000.0,0.8333333333333334,0
34648410,695000.0,147.0,4728.0,3,4,Constituição,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.1653041,-8.6236976,,good,False,,15,False,https://www.idealista.pt/imovel/34648410/,1,2.048701149570591,36.75,695016.0,1.0,1
